trip_id,start_time,end_time,headway_secs
FE0010011,7:00:00,7:59:59,38
FE0010021,7:00:00,7:59:59,38
FE0010031,7:00:00,7:59:59,38
FE0010022,7:00:00,7:59:59,38
FE0010012,7:00:00,7:59:59,38
FE0010032,8:00:00,8:59:59,26
FE0010023,8:00:00,8:59:59,26
FE0010013,8:00:00,8:59:59,26
FE0010033,8:00:00,8:59:59,26
FE0010024,8:00:00,8:59:59,26
FE0010041,9:00:00,9:59:59,25
FE0010014,9:00:00,9:59:59,25
FE0010034,9:00:00,9:59:59,25
FE0010025,9:00:00,9:59:59,25
FE0010042,9:00:00,9:59:59,25
FE0010035,10:00:00,11:59:59,24
FE0010015,10:00:00,11:59:59,24
FE0010043,10:00:00,11:59:59,24
FE0010026,10:00:00,11:59:59,24
FE0010016,10:00:00,11:59:59,24
FE0010036,10:00:00,11:59:59,24
FE0010027,10:00:00,11:59:59,24
FE0010044,10:00:00,11:59:59,24
FE0010051,10:00:00,11:59:59,24
FE0010017,10:00:00,11:59:59,24
FE0010037,10:00:00,11:59:59,24
FE0010028,12:00:00,12:59:59,23
FE0010045,12:00:00,12:59:59,23
FE0010052,12:00:00,12:59:59,23
FE0010018,12:00:00,12:59:59,23
FE0010038,12:00:00,12:59:59,23
FE0010029,12:00:00,12:59:59,23
FE0010046,13:00:00,13:59:59,22
FE0010053,13:00:00,13:59:59,22
FE0010019,13:00:00,13:59:59,22
FE0010039,13:00:00,13:59:59,22
FE00100210,13:00:00,13:59:59,22
FE0010047,14:00:00,14:59:59,21
FE0010054,14:00:00,14:59:59,21
FE00100110,14:00:00,14:59:59,21
FE00100310,14:00:00,14:59:59,21
FE00100211,14:00:00,14:59:59,21
FE0010048,14:00:00,14:59:59,21
FE0010055,15:00:00,15:59:59,20
FE00100111,15:00:00,15:59:59,20
FE00100311,15:00:00,15:59:59,20
FE00100212,15:00:00,15:59:59,20
FE0010049,15:00:00,15:59:59,20
FE0010056,15:00:00,15:59:59,20
FE00100112,16:00:00,16:59:59,21
FE00100312,16:00:00,16:59:59,21
FE00100213,16:00:00,16:59:59,21
FE00100410,16:00:00,16:59:59,21
FE0010057,16:00:00,16:59:59,21
FE00100113,16:00:00,16:59:59,21
FE00100313,17:00:00,18:59:59,20
FE00100214,17:00:00,18:59:59,20
FE00100411,17:00:00,18:59:59,20
FE0010058,17:00:00,18:59:59,20
FE0010061,17:00:00,18:59:59,20
FE00100314,17:00:00,18:59:59,20
FE00100114,17:00:00,18:59:59,20
FE00100412,17:00:00,18:59:59,20
FE00100215,17:00:00,18:59:59,20
FE0010059,17:00:00,18:59:59,20
FE0010062,17:00:00,18:59:59,20
FE00100315,17:00:00,18:59:59,20
FE00100115,17:00:00,18:59:59,20
FE00100413,19:00:00,20:59:59,18
FE00100216,19:00:00,20:59:59,18
FE00100510,19:00:00,20:59:59,18
FE0010063,19:00:00,20:59:59,18
FE00100316,19:00:00,20:59:59,18
FE00100116,19:00:00,20:59:59,18
FE00100414,19:00:00,20:59:59,18
FE00100217,19:00:00,20:59:59,18
FE0010064,19:00:00,20:59:59,18
FE00100511,19:00:00,20:59:59,18
FE00100117,19:00:00,20:59:59,18
FE00100317,19:00:00,20:59:59,18
FE00100218,19:00:00,20:59:59,18
FE00100415,19:00:00,20:59:59,18
FE00100512,21:00:00,21:59:59,19
FE0010065,21:00:00,21:59:59,19
FE00100118,21:00:00,21:59:59,19
FE00100318,21:00:00,21:59:59,19
FE00100416,21:00:00,21:59:59,19
FE00100219,21:00:00,21:59:59,19
FE0010066,22:00:00,23:59:59,26
FE00100513,22:00:00,23:59:59,26
FE00100119,22:00:00,23:59:59,26
FE00100319,22:00:00,23:59:59,26
FE00100220,22:00:00,23:59:59,26
FE0010067,22:00:00,23:59:59,26
FE00100320,22:00:00,23:59:59,26
FE00100221,22:00:00,23:59:59,26
FE0010068,22:00:00,23:59:59,26
FE00100222,22:00:00,23:59:59,26
LA0010011,6:00:00,7:59:59,20
LA0010021,6:00:00,7:59:59,20
LA0010031,6:00:00,7:59:59,20
LA0010041,6:00:00,7:59:59,20
LA0010051,6:00:00,7:59:59,20
LA0010012,6:00:00,7:59:59,20
LA0010022,6:00:00,7:59:59,20
LA0010061,6:00:00,7:59:59,20
LA0010032,6:00:00,7:59:59,20
LA0010042,6:00:00,7:59:59,20
LA0010071,6:00:00,7:59:59,20
LA0010081,6:00:00,7:59:59,20
LA0010052,6:00:00,7:59:59,20
LA0010013,8:00:00,8:59:59,14
LA0010023,8:00:00,8:59:59,14
LA0010091,8:00:00,8:59:59,14
LA0010062,8:00:00,8:59:59,14
LA0010033,8:00:00,8:59:59,14
LA0010072,8:00:00,8:59:59,14
LA0010043,8:00:00,8:59:59,14
LA0010101,8:00:00,8:59:59,14
LA0010082,8:00:00,8:59:59,14
LA0010053,8:00:00,8:59:59,14
LA0010014,9:00:00,9:59:59,13
LA0010024,9:00:00,9:59:59,13
LA0010092,9:00:00,9:59:59,13
LA0010063,9:00:00,9:59:59,13
LA0010034,9:00:00,9:59:59,13
LA0010111,9:00:00,9:59:59,13
LA0010073,9:00:00,9:59:59,13
LA0010044,9:00:00,9:59:59,13
LA0010102,9:00:00,9:59:59,13
LA0010083,9:00:00,9:59:59,13
LA0010054,10:00:00,13:59:59,12
LA0010015,10:00:00,13:59:59,12
LA0010025,10:00:00,13:59:59,12
LA0010093,10:00:00,13:59:59,12
LA0010064,10:00:00,13:59:59,12
LA0010035,10:00:00,13:59:59,12
LA0010112,10:00:00,13:59:59,12
LA0010074,10:00:00,13:59:59,12
LA0010045,10:00:00,13:59:59,12
LA0010103,10:00:00,13:59:59,12
LA0010084,10:00:00,13:59:59,12
LA0010055,10:00:00,13:59:59,12
LA0010016,10:00:00,13:59:59,12
LA0010026,10:00:00,13:59:59,12
LA0010094,10:00:00,13:59:59,12
LA0010065,10:00:00,13:59:59,12
LA0010036,10:00:00,13:59:59,12
LA0010113,10:00:00,13:59:59,12
LA0010075,10:00:00,13:59:59,12
LA0010046,10:00:00,13:59:59,12
LA0010104,10:00:00,13:59:59,12
LA0010085,10:00:00,13:59:59,12
LA0010056,10:00:00,13:59:59,12
LA0010017,10:00:00,13:59:59,12
LA0010027,10:00:00,13:59:59,12
LA0010095,10:00:00,13:59:59,12
LA0010066,10:00:00,13:59:59,12
LA0010037,10:00:00,13:59:59,12
LA0010114,10:00:00,13:59:59,12
LA0010076,10:00:00,13:59:59,12
LA0010047,10:00:00,13:59:59,12
LA0010105,10:00:00,13:59:59,12
LA0010086,10:00:00,13:59:59,12
LA0010057,10:00:00,13:59:59,12
LA0010018,10:00:00,13:59:59,12
LA0010028,10:00:00,13:59:59,12
LA0010096,10:00:00,13:59:59,12
LA0010067,10:00:00,13:59:59,12
LA0010038,10:00:00,13:59:59,12
LA0010115,10:00:00,13:59:59,12
LA0010077,10:00:00,13:59:59,12
LA0010048,14:00:00,14:59:59,13
LA0010106,14:00:00,14:59:59,13
LA0010087,14:00:00,14:59:59,13
LA0010058,14:00:00,14:59:59,13
LA0010019,14:00:00,14:59:59,13
LA0010029,14:00:00,14:59:59,13
LA0010039,14:00:00,14:59:59,13
LA0010068,14:00:00,14:59:59,13
LA0010078,14:00:00,14:59:59,13
LA0010116,14:00:00,14:59:59,13
LA0010107,15:00:00,15:59:59,12
LA0010049,15:00:00,15:59:59,12
LA0010059,15:00:00,15:59:59,12
LA0010088,15:00:00,15:59:59,12
LA00100210,15:00:00,15:59:59,12
LA00100110,15:00:00,15:59:59,12
LA0010069,15:00:00,15:59:59,12
LA00100310,15:00:00,15:59:59,12
LA0010117,15:00:00,15:59:59,12
LA0010079,15:00:00,15:59:59,12
LA00100410,16:00:00,18:59:59,13
LA0010108,16:00:00,18:59:59,13
LA0010089,16:00:00,18:59:59,13
LA00100510,16:00:00,18:59:59,13
LA00100111,16:00:00,18:59:59,13
LA00100211,16:00:00,18:59:59,13
LA00100311,16:00:00,18:59:59,13
LA00100610,16:00:00,18:59:59,13
LA00100710,16:00:00,18:59:59,13
LA0010118,16:00:00,18:59:59,13
LA0010109,16:00:00,18:59:59,13
LA00100411,16:00:00,18:59:59,13
LA00100511,16:00:00,18:59:59,13
LA00100810,16:00:00,18:59:59,13
LA00100212,16:00:00,18:59:59,13
LA00100112,16:00:00,18:59:59,13
LA00100312,16:00:00,18:59:59,13
LA00100611,16:00:00,18:59:59,13
LA00100711,16:00:00,18:59:59,13
LA0010119,16:00:00,18:59:59,13
LA00100412,16:00:00,18:59:59,13
LA00101010,16:00:00,18:59:59,13
LA00100512,16:00:00,18:59:59,13
LA00100811,16:00:00,18:59:59,13
LA00100113,16:00:00,18:59:59,13
LA00100213,16:00:00,18:59:59,13
LA00100313,16:00:00,18:59:59,13
LA00100612,16:00:00,18:59:59,13
LA00101110,19:00:00,19:59:59,15
LA00100712,19:00:00,19:59:59,15
LA00100413,19:00:00,19:59:59,15
LA00101011,19:00:00,19:59:59,15
LA00100812,19:00:00,19:59:59,15
LA00100513,19:00:00,19:59:59,15
LA00100114,19:00:00,19:59:59,15
LA00100214,19:00:00,19:59:59,15
LA00100314,19:00:00,19:59:59,15
LA00101111,20:00:00,21:59:59,17
LA00100713,20:00:00,21:59:59,17
LA00100414,20:00:00,21:59:59,17
LA00101012,20:00:00,21:59:59,17
LA00100514,20:00:00,21:59:59,17
LA00100115,20:00:00,21:59:59,17
LA00100215,20:00:00,21:59:59,17
LA00100315,20:00:00,21:59:59,17
LA00101112,20:00:00,21:59:59,17
LA00100714,20:00:00,21:59:59,17
LA00100415,20:00:00,21:59:59,17
LA00100515,20:00:00,21:59:59,17
LA00100116,20:00:00,21:59:59,17
LA00100216,20:00:00,21:59:59,17
LA00100316,20:00:00,21:59:59,17
LA00100416,22:00:00,23:59:59,20
LA00100715,22:00:00,23:59:59,20
LA00100117,22:00:00,23:59:59,20
LA00100516,22:00:00,23:59:59,20
LA00100317,22:00:00,23:59:59,20
LA00100217,22:00:00,23:59:59,20
LA00100716,22:00:00,23:59:59,20
LA00100118,22:00:00,23:59:59,20
LA00100517,22:00:00,23:59:59,20
LA00100318,22:00:00,23:59:59,20
LA00100717,22:00:00,23:59:59,20
SA0010011,6:00:00,6:59:59,26
SA0010021,6:00:00,6:59:59,26
SA0010031,6:00:00,6:59:59,26
SA0010012,7:00:00,7:59:59,31
SA0010022,7:00:00,7:59:59,31
SA0010032,7:00:00,7:59:59,31
SA0010013,7:00:00,7:59:59,31
SA0010023,8:00:00,8:59:59,28
SA0010033,8:00:00,8:59:59,28
SA0010014,8:00:00,8:59:59,28
SA0010041,8:00:00,8:59:59,28
SA0010034,8:00:00,8:59:59,28
SA0010024,8:00:00,8:59:59,28
SA0010015,9:00:00,9:59:59,25
SA0010042,9:00:00,9:59:59,25
SA0010051,9:00:00,9:59:59,25
SA0010035,9:00:00,9:59:59,25
SA0010025,9:00:00,9:59:59,25
SA0010061,9:00:00,9:59:59,25
SA0010016,10:00:00,11:59:59,18
SA0010043,10:00:00,11:59:59,18
SA0010036,10:00:00,11:59:59,18
SA0010052,10:00:00,11:59:59,18
SA0010062,10:00:00,11:59:59,18
SA0010026,10:00:00,11:59:59,18
SA0010071,10:00:00,11:59:59,18
SA0010017,10:00:00,11:59:59,18
SA0010044,10:00:00,11:59:59,18
SA0010037,10:00:00,11:59:59,18
SA0010053,10:00:00,11:59:59,18
SA0010063,10:00:00,11:59:59,18
SA0010027,10:00:00,11:59:59,18
SA0010072,12:00:00,12:59:59,17
SA0010018,12:00:00,12:59:59,17
SA0010045,12:00:00,12:59:59,17
SA0010038,12:00:00,12:59:59,17
SA0010054,12:00:00,12:59:59,17
SA0010064,12:00:00,12:59:59,17
SA0010028,12:00:00,12:59:59,17
SA0010073,13:00:00,13:59:59,18
SA0010019,13:00:00,13:59:59,18
SA0010046,13:00:00,13:59:59,18
SA0010039,13:00:00,13:59:59,18
SA0010055,13:00:00,13:59:59,18
SA0010065,13:00:00,13:59:59,18
SA0010029,13:00:00,13:59:59,18
SA0010074,14:00:00,17:59:59,19
SA00100110,14:00:00,17:59:59,19
SA0010047,14:00:00,17:59:59,19
SA00100310,14:00:00,17:59:59,19
SA0010056,14:00:00,17:59:59,19
SA0010066,14:00:00,17:59:59,19
SA0010075,14:00:00,17:59:59,19
SA00100111,14:00:00,17:59:59,19
SA0010048,14:00:00,17:59:59,19
SA00100311,14:00:00,17:59:59,19
SA0010057,14:00:00,17:59:59,19
SA0010067,14:00:00,17:59:59,19
SA00100112,14:00:00,17:59:59,19
SA0010076,14:00:00,17:59:59,19
SA00100312,14:00:00,17:59:59,19
SA0010049,14:00:00,17:59:59,19
SA0010058,14:00:00,17:59:59,19
SA0010068,14:00:00,17:59:59,19
SA00100113,14:00:00,17:59:59,19
SA0010077,14:00:00,17:59:59,19
SA00100313,14:00:00,17:59:59,19
SA00100410,14:00:00,17:59:59,19
SA0010069,14:00:00,17:59:59,19
SA0010059,14:00:00,17:59:59,19
SA00100210,14:00:00,17:59:59,19
SA00100114,14:00:00,17:59:59,19
SA0010078,14:00:00,17:59:59,19
SA00100314,18:00:00,18:59:59,16
SA00100411,18:00:00,18:59:59,16
SA0010081,18:00:00,18:59:59,16
SA00100510,18:00:00,18:59:59,16
SA00100610,18:00:00,18:59:59,16
SA00100115,18:00:00,18:59:59,16
SA00100211,18:00:00,18:59:59,16
SA00100315,18:00:00,18:59:59,16
SA0010079,18:00:00,18:59:59,16
SA0010082,19:00:00,20:59:59,15
SA00100412,19:00:00,20:59:59,15
SA00100611,19:00:00,20:59:59,15
SA00100511,19:00:00,20:59:59,15
SA00100212,19:00:00,20:59:59,15
SA00100116,19:00:00,20:59:59,15
SA00100710,19:00:00,20:59:59,15
SA00100316,19:00:00,20:59:59,15
SA00100413,19:00:00,20:59:59,15
SA0010083,19:00:00,20:59:59,15
SA00100512,19:00:00,20:59:59,15
SA00100612,19:00:00,20:59:59,15
SA00100117,19:00:00,20:59:59,15
SA00100213,19:00:00,20:59:59,15
SA00100317,19:00:00,20:59:59,15
SA00100711,19:00:00,20:59:59,15
SA00100414,21:00:00,21:59:59,20
SA0010084,21:00:00,21:59:59,20
SA00100513,21:00:00,21:59:59,20
SA00100613,21:00:00,21:59:59,20
SA00100118,21:00:00,21:59:59,20
SA00100214,21:00:00,21:59:59,20
SA00100318,21:00:00,21:59:59,20
SA00100712,21:00:00,21:59:59,20
SA0010085,22:00:00,22:59:59,23
SA00100514,22:00:00,22:59:59,23
SA00100614,22:00:00,22:59:59,23
SA00100215,22:00:00,22:59:59,23
SA00100319,22:00:00,22:59:59,23
SA00100713,22:00:00,22:59:59,23
SA0010086,22:00:00,22:59:59,23
SA00100216,23:00:00,23:59:59,25
SA00100320,23:00:00,23:59:59,25
SA0010087,23:00:00,23:59:59,25
FE0020011,7:00:00,7:59:59,30
FE0020021,7:00:00,7:59:59,30
FE0020031,7:00:00,7:59:59,30
FE0020022,7:00:00,7:59:59,30
FE0020012,7:00:00,7:59:59,30
FE0020032,7:00:00,7:59:59,30
FE0020041,8:00:00,8:59:59,23
FE0020013,8:00:00,8:59:59,23
FE0020023,8:00:00,8:59:59,23
FE0020051,8:00:00,8:59:59,23
FE0020033,8:00:00,8:59:59,23
FE0020042,8:00:00,8:59:59,23
FE0020014,8:00:00,8:59:59,23
FE0020024,9:00:00,9:59:59,18
FE0020052,9:00:00,9:59:59,18
FE0020034,9:00:00,9:59:59,18
FE0020043,9:00:00,9:59:59,18
FE0020061,9:00:00,9:59:59,18
FE0020025,9:00:00,9:59:59,18
FE0020015,9:00:00,9:59:59,18
FE0020035,10:00:00,11:59:59,17
FE0020053,10:00:00,11:59:59,17
FE0020044,10:00:00,11:59:59,17
FE0020062,10:00:00,11:59:59,17
FE0020026,10:00:00,11:59:59,17
FE0020016,10:00:00,11:59:59,17
FE0020036,10:00:00,11:59:59,17
FE0020054,10:00:00,11:59:59,17
FE0020071,10:00:00,11:59:59,17
FE0020063,10:00:00,11:59:59,17
FE0020045,10:00:00,11:59:59,17
FE0020017,10:00:00,11:59:59,17
FE0020027,10:00:00,11:59:59,17
FE0020055,10:00:00,11:59:59,17
FE0020037,10:00:00,11:59:59,17
FE0020072,10:00:00,11:59:59,17
FE0020064,12:00:00,13:59:59,16
FE0020046,12:00:00,13:59:59,16
FE0020018,12:00:00,13:59:59,16
FE0020028,12:00:00,13:59:59,16
FE0020056,12:00:00,13:59:59,16
FE0020038,12:00:00,13:59:59,16
FE0020073,12:00:00,13:59:59,16
FE0020065,12:00:00,13:59:59,16
FE0020047,12:00:00,13:59:59,16
FE0020019,12:00:00,13:59:59,16
FE0020029,12:00:00,13:59:59,16
FE0020057,12:00:00,13:59:59,16
FE0020039,12:00:00,13:59:59,16
FE0020074,12:00:00,13:59:59,16
FE0020066,12:00:00,13:59:59,16
FE0020048,14:00:00,16:59:59,15
FE00200110,14:00:00,16:59:59,15
FE00200210,14:00:00,16:59:59,15
FE0020058,14:00:00,16:59:59,15
FE00200310,14:00:00,16:59:59,15
FE0020075,14:00:00,16:59:59,15
FE0020067,14:00:00,16:59:59,15
FE0020049,14:00:00,16:59:59,15
FE00200111,14:00:00,16:59:59,15
FE00200211,14:00:00,16:59:59,15
FE0020059,14:00:00,16:59:59,15
FE00200311,14:00:00,16:59:59,15
FE0020076,14:00:00,16:59:59,15
FE0020068,14:00:00,16:59:59,15
FE00200410,14:00:00,16:59:59,15
FE00200112,14:00:00,16:59:59,15
FE00200212,14:00:00,16:59:59,15
FE00200510,14:00:00,16:59:59,15
FE00200312,14:00:00,16:59:59,15
FE0020077,14:00:00,16:59:59,15
FE0020069,14:00:00,16:59:59,15
FE00200411,14:00:00,16:59:59,15
FE00200113,14:00:00,16:59:59,15
FE00200213,14:00:00,16:59:59,15
FE00200511,14:00:00,16:59:59,15
FE00200313,17:00:00,18:59:59,16
FE0020078,17:00:00,18:59:59,16
FE00200610,17:00:00,18:59:59,16
FE00200412,17:00:00,18:59:59,16
FE00200114,17:00:00,18:59:59,16
FE00200214,17:00:00,18:59:59,16
FE00200512,17:00:00,18:59:59,16
FE00200314,17:00:00,18:59:59,16
FE0020081,17:00:00,18:59:59,16
FE00200611,17:00:00,18:59:59,16
FE0020079,17:00:00,18:59:59,16
FE00200115,17:00:00,18:59:59,16
FE00200413,17:00:00,18:59:59,16
FE00200215,17:00:00,18:59:59,16
FE00200513,17:00:00,18:59:59,16
FE0020082,17:00:00,18:59:59,16
FE00200315,17:00:00,18:59:59,16
FE00200710,19:00:00,20:59:59,14
FE00200612,19:00:00,20:59:59,14
FE00200414,19:00:00,20:59:59,14
FE00200116,19:00:00,20:59:59,14
FE00200216,19:00:00,20:59:59,14
FE00200514,19:00:00,20:59:59,14
FE00200316,19:00:00,20:59:59,14
FE0020083,19:00:00,20:59:59,14
FE00200613,19:00:00,20:59:59,14
FE00200711,19:00:00,20:59:59,14
FE00200117,19:00:00,20:59:59,14
FE00200415,19:00:00,20:59:59,14
FE00200515,19:00:00,20:59:59,14
FE00200217,19:00:00,20:59:59,14
FE0020084,19:00:00,20:59:59,14
FE00200317,19:00:00,20:59:59,14
FE00200712,19:00:00,20:59:59,14
FE00200614,21:00:00,21:59:59,15
FE00200416,21:00:00,21:59:59,15
FE00200118,21:00:00,21:59:59,15
FE00200218,21:00:00,21:59:59,15
FE0020085,21:00:00,21:59:59,15
FE00200318,21:00:00,21:59:59,15
FE00200713,21:00:00,21:59:59,15
FE00200615,21:00:00,21:59:59,15
FE00200417,22:00:00,22:59:59,18
FE00200119,22:00:00,22:59:59,18
FE00200219,22:00:00,22:59:59,18
FE0020086,22:00:00,22:59:59,18
FE00200319,22:00:00,22:59:59,18
FE00200418,22:00:00,22:59:59,18
FE00200120,22:00:00,22:59:59,18
FE00200220,23:00:00,23:59:59,22
FE0020087,23:00:00,23:59:59,22
FE00200320,23:00:00,23:59:59,22
FE00200419,23:00:00,23:59:59,22
FE00200221,23:00:00,23:59:59,22
FE0020088,23:00:00,23:59:59,22
LA0020011,6:00:00,6:59:59,14
LA0020021,6:00:00,6:59:59,14
LA0020031,6:00:00,6:59:59,14
LA0020041,6:00:00,6:59:59,14
LA0020051,6:00:00,6:59:59,14
LA0020012,6:00:00,6:59:59,14
LA0020061,6:00:00,6:59:59,14
LA0020071,6:00:00,6:59:59,14
LA0020022,6:00:00,6:59:59,14
LA0020081,7:00:00,7:59:59,12
LA0020091,7:00:00,7:59:59,12
LA0020042,7:00:00,7:59:59,12
LA0020032,7:00:00,7:59:59,12
LA0020101,7:00:00,7:59:59,12
LA0020052,7:00:00,7:59:59,12
LA0020013,7:00:00,7:59:59,12
LA0020062,7:00:00,7:59:59,12
LA0020111,7:00:00,7:59:59,12
LA0020023,7:00:00,7:59:59,12
LA0020072,7:00:00,7:59:59,12
LA0020121,7:00:00,7:59:59,12
LA0020082,7:00:00,7:59:59,12
LA0020092,8:00:00,17:59:59,9
LA0020043,8:00:00,17:59:59,9
LA0020033,8:00:00,17:59:59,9
LA0020102,8:00:00,17:59:59,9
LA0020131,8:00:00,17:59:59,9
LA0020141,8:00:00,17:59:59,9
LA0020053,8:00:00,17:59:59,9
LA0020014,8:00:00,17:59:59,9
LA0020063,8:00:00,17:59:59,9
LA0020112,8:00:00,17:59:59,9
LA0020073,8:00:00,17:59:59,9
LA0020024,8:00:00,17:59:59,9
LA0020083,8:00:00,17:59:59,9
LA0020122,8:00:00,17:59:59,9
LA0020044,8:00:00,17:59:59,9
LA0020093,8:00:00,17:59:59,9
LA0020103,8:00:00,17:59:59,9
LA0020034,8:00:00,17:59:59,9
LA0020142,8:00:00,17:59:59,9
LA0020132,8:00:00,17:59:59,9
LA0020015,8:00:00,17:59:59,9
LA0020054,8:00:00,17:59:59,9
LA0020113,8:00:00,17:59:59,9
LA0020064,8:00:00,17:59:59,9
LA0020025,8:00:00,17:59:59,9
LA0020074,8:00:00,17:59:59,9
LA0020123,8:00:00,17:59:59,9
LA0020084,8:00:00,17:59:59,9
LA0020094,8:00:00,17:59:59,9
LA0020045,8:00:00,17:59:59,9
LA0020035,8:00:00,17:59:59,9
LA0020104,8:00:00,17:59:59,9
LA0020133,8:00:00,17:59:59,9
LA0020143,8:00:00,17:59:59,9
LA0020055,8:00:00,17:59:59,9
LA0020016,8:00:00,17:59:59,9
LA0020065,8:00:00,17:59:59,9
LA0020114,8:00:00,17:59:59,9
LA0020075,8:00:00,17:59:59,9
LA0020026,8:00:00,17:59:59,9
LA0020085,8:00:00,17:59:59,9
LA0020124,8:00:00,17:59:59,9
LA0020046,8:00:00,17:59:59,9
LA0020095,8:00:00,17:59:59,9
LA0020105,8:00:00,17:59:59,9
LA0020036,8:00:00,17:59:59,9
LA0020144,8:00:00,17:59:59,9
LA0020134,8:00:00,17:59:59,9
LA0020017,8:00:00,17:59:59,9
LA0020056,8:00:00,17:59:59,9
LA0020115,8:00:00,17:59:59,9
LA0020066,8:00:00,17:59:59,9
LA0020027,8:00:00,17:59:59,9
LA0020076,8:00:00,17:59:59,9
LA0020125,8:00:00,17:59:59,9
LA0020086,8:00:00,17:59:59,9
LA0020096,8:00:00,17:59:59,9
LA0020047,8:00:00,17:59:59,9
LA0020037,8:00:00,17:59:59,9
LA0020106,8:00:00,17:59:59,9
LA0020135,8:00:00,17:59:59,9
LA0020145,8:00:00,17:59:59,9
LA0020057,8:00:00,17:59:59,9
LA0020018,8:00:00,17:59:59,9
LA0020067,8:00:00,17:59:59,9
LA0020116,8:00:00,17:59:59,9
LA0020028,8:00:00,17:59:59,9
LA0020077,8:00:00,17:59:59,9
LA0020087,8:00:00,17:59:59,9
LA0020126,8:00:00,17:59:59,9
LA0020048,8:00:00,17:59:59,9
LA0020097,8:00:00,17:59:59,9
LA0020038,8:00:00,17:59:59,9
LA0020107,8:00:00,17:59:59,9
LA0020146,8:00:00,17:59:59,9
LA0020136,8:00:00,17:59:59,9
LA0020019,8:00:00,17:59:59,9
LA0020058,8:00:00,17:59:59,9
LA0020117,8:00:00,17:59:59,9
LA0020068,8:00:00,17:59:59,9
LA0020029,8:00:00,17:59:59,9
LA0020078,8:00:00,17:59:59,9
LA0020127,8:00:00,17:59:59,9
LA0020088,8:00:00,17:59:59,9
LA0020098,8:00:00,17:59:59,9
LA0020049,8:00:00,17:59:59,9
LA0020039,8:00:00,17:59:59,9
LA0020108,8:00:00,17:59:59,9
LA0020137,8:00:00,17:59:59,9
LA0020147,8:00:00,17:59:59,9
LA0020059,8:00:00,17:59:59,9
LA00200110,8:00:00,17:59:59,9
LA0020069,8:00:00,17:59:59,9
LA0020118,8:00:00,17:59:59,9
LA0020079,8:00:00,17:59:59,9
LA00200210,8:00:00,17:59:59,9
LA0020089,8:00:00,17:59:59,9
LA0020128,8:00:00,17:59:59,9
LA00200410,8:00:00,17:59:59,9
LA0020099,8:00:00,17:59:59,9
LA0020109,8:00:00,17:59:59,9
LA00200310,8:00:00,17:59:59,9
LA0020148,8:00:00,17:59:59,9
LA0020138,8:00:00,17:59:59,9
LA00200111,8:00:00,17:59:59,9
LA00200510,8:00:00,17:59:59,9
LA00200610,8:00:00,17:59:59,9
LA0020119,8:00:00,17:59:59,9
LA00200211,8:00:00,17:59:59,9
LA00200710,8:00:00,17:59:59,9
LA0020129,8:00:00,17:59:59,9
LA00200810,8:00:00,17:59:59,9
LA00200910,8:00:00,17:59:59,9
LA00200411,8:00:00,17:59:59,9
LA00200311,8:00:00,17:59:59,9
LA00201010,8:00:00,17:59:59,9
LA0020139,8:00:00,17:59:59,9
LA0020149,8:00:00,17:59:59,9
LA00200511,8:00:00,17:59:59,9
LA00200112,8:00:00,17:59:59,9
LA00200611,8:00:00,17:59:59,9
LA00201110,8:00:00,17:59:59,9
LA0020151,8:00:00,17:59:59,9
LA00200711,8:00:00,17:59:59,9
LA00200212,8:00:00,17:59:59,9
LA00200811,8:00:00,17:59:59,9
LA00201210,8:00:00,17:59:59,9
LA00200412,8:00:00,17:59:59,9
LA00200911,8:00:00,17:59:59,9
LA00201011,8:00:00,17:59:59,9
LA00200312,8:00:00,17:59:59,9
LA00201410,8:00:00,17:59:59,9
LA00201310,8:00:00,17:59:59,9
LA00200113,8:00:00,17:59:59,9
LA00200512,8:00:00,17:59:59,9
LA00201111,8:00:00,17:59:59,9
LA00200612,8:00:00,17:59:59,9
LA0020152,8:00:00,17:59:59,9
LA00200712,8:00:00,17:59:59,9
LA00200213,8:00:00,17:59:59,9
LA0020161,8:00:00,17:59:59,9
LA00201211,8:00:00,17:59:59,9
LA00200812,8:00:00,17:59:59,9
LA00200912,8:00:00,17:59:59,9
LA00200413,8:00:00,17:59:59,9
LA00200313,18:00:00,18:59:59,8
LA00201012,18:00:00,18:59:59,8
LA00201311,18:00:00,18:59:59,8
LA00201411,18:00:00,18:59:59,8
LA00200114,18:00:00,18:59:59,8
LA00200513,18:00:00,18:59:59,8
LA00200613,18:00:00,18:59:59,8
LA00201112,18:00:00,18:59:59,8
LA00200713,18:00:00,18:59:59,8
LA0020153,18:00:00,18:59:59,8
LA00200214,18:00:00,18:59:59,8
LA0020162,18:00:00,18:59:59,8
LA00200813,18:00:00,18:59:59,8
LA00201212,18:00:00,18:59:59,8
LA00200414,18:00:00,18:59:59,8
LA00200913,18:00:00,18:59:59,8
LA00201013,19:00:00,19:59:59,9
LA00200314,19:00:00,19:59:59,9
LA00201412,19:00:00,19:59:59,9
LA00201312,19:00:00,19:59:59,9
LA00200115,19:00:00,19:59:59,9
LA00200514,19:00:00,19:59:59,9
LA00201113,19:00:00,19:59:59,9
LA00200614,19:00:00,19:59:59,9
LA0020154,19:00:00,19:59:59,9
LA00200714,19:00:00,19:59:59,9
LA00200215,19:00:00,19:59:59,9
LA0020163,19:00:00,19:59:59,9
LA00201213,19:00:00,19:59:59,9
LA00200814,19:00:00,19:59:59,9
